,index,@context,@type,bodyType,brand,color,driveWheelConfiguration,image,manufacturer,mileageFromOdometer,model,name,offers,productionDate,url,vehicleEngine,vehicleIdentificationNumber,vehicleInteriorColor,vehicleTransmission,mileage,price,price_over_mileage
920,920,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88464, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501609589,8-Cylinder,JTJHY7AX7K4286860,,Automatic,,88464,
921,921,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/75255d6b8440445a8244429b58b5d1a9.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501624766,8-Cylinder,JTJHY7AX0K4289244,Black,Automatic,,88455,
922,922,http://schema.org/,Car,['Sport Utility'],Lexus,Beige,4 wheel drive - rear,https://images.autotrader.com/hn/c/d2f5fe952ab046eeabad462097d84eed.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499231489,8-Cylinder,JTJHY7AX8K4288424,Parchment,Automatic,,88455,
923,923,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501005697,8-Cylinder,JTJHY7AX9K4291543,Parchment,Automatic,,88455,
924,924,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501005696,8-Cylinder,JTJHY7AX9K4290571,Black,Automatic,,88455,
925,925,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/e4abb9567e9f4081be8b4a04bd4eb423.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501258660,8-Cylinder,JTJHY7AX3K4290467,Black,Automatic,,88455,
926,926,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/da7497d3fae44653a7cd7eea85d8fee1.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498809514,8-Cylinder,JTJHY7AX6K4287322,Black,Automatic,,88455,
927,927,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/c2850756121f496da7fa539ef10a4aaf.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498809517,8-Cylinder,JTJHY7AX1K4287163,Black,Automatic,,88455,
928,928,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/5d9203f474d74a658461ef611a2ee85a.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501272738,8-Cylinder,JTJHY7AX2K4290315,Black,Automatic,,88455,
932,932,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/62b6d383bd734b879b6425915aad825e.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=502217135,8-Cylinder,JTJHY7AX8K4289959,Parchment,Automatic,,88455,
933,933,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501587742,8-Cylinder,JTJHY7AX1K4282741,Parchment,Automatic,,88455,
934,934,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501310839,8-Cylinder,JTJHY7AX9K4290263,Black,Automatic,,88455,
935,935,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500460822,8-Cylinder,JTJHY7AX5K4288946,Lr02,Automatic,,88455,
936,936,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501366455,8-Cylinder,JTJHY7AX2K4290007,Blk Semi-Aniline Lth,Automatic,,88455,
937,937,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/25d098f078fb47b98ac4ace99db0f3c5.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500874169,8-Cylinder,JTJHY7AXXK4289493,Black,Automatic,,88455,
938,938,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/ba515f55c4c647ccbb84881ed013cf0d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88455, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500212765,8-Cylinder,JTJHY7AX0K4289101,Black,Automatic,,88455,
939,939,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88014, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501609640,8-Cylinder,JTJHY7AX8K4289430,,Automatic,,88014,
940,940,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 88014, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501609630,8-Cylinder,JTJHY7AX2K4287110,Black,Automatic,,88014,
941,941,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/0694caac6c6c4c84add78610c506002e.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '23,500'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 87988, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501723687,8-Cylinder,JTJHY7AX2H4243844,Cabernet,Automatic,23500.0,87988,3.7441702127659573
942,942,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/91232b4166a240ae87b2a8227b056155.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 87830, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500607805,8-Cylinder,JTJHY7AX1K4286837,Black,Automatic,,87830,
943,943,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/fba6e27c80344a7bbf627ff3df2cf509.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 87714, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495928709,8-Cylinder,JTJHY7AX7K4284199,Black,Automatic,,87714,
944,944,http://schema.org/,Car,['Sport Utility'],Lexus,,4 wheel drive - rear,https://images.autotrader.com/hn/c/a1a13a446b474de68a50e276ca6ea05a.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 87267, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475111591,8-Cylinder,JTJHY7AX2J4264120,Black,Automatic,,87267,
945,945,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/b44f1a6f82f54b3faf14d9a7bdc8e2d2.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '3,144'}",LX 570,Used 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86995, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501523389,8-Cylinder,JTJHY7AX9J4282002,Tan,Automatic,3144.0,86995,27.670165394402037
946,946,http://schema.org/,Car,['Sport Utility'],Lexus,,4 wheel drive - rear,https://images.autotrader.com/hn/c/269b4d07fc7142b99a48075757afc74b.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86950, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499316964,8-Cylinder,JTJHY7AX0K4289678,Black,Automatic,,86950,
947,947,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/22213ad2be354e7695a732b43895a76b.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '5,691'}",LX 570,Used 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86878, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500325412,8-Cylinder,JTJHY7AX5J4261468,Tan,Automatic,5691.0,86878,15.265858372869443
948,948,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/30699784c7504c3fb507e77274069312.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86777, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496652042,8-Cylinder,JTJHY7AX2K4283848,Black,Automatic,,86777,
949,949,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86686, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501601697,8-Cylinder,JTJHY7AX8K4291226,Black,Automatic,,86686,
950,950,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86686, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501548999,8-Cylinder,JTJHY7AX6K4291371,Black,Automatic,,86686,
951,951,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/1465a3aebb804efd91fe1cd81bd1b76d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86603, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=493425286,8-Cylinder,JTJHY7AX1J4281426,Cabernet,Automatic,,86603,
952,952,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/9a9c0ff02f08445798e7dced8d1c9ef4.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86530, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=483977833,8-Cylinder,JTJHY7AXXJ4273812,Vq21/Black,Automatic,,86530,
953,953,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/ac9180a5eed04a3b820c3da6454a0ab3.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '7,161'}",LX 570,Certified 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86488, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501536195,8-Cylinder,JTJHY7AX3J4259153,Black Leather With Dark Brown ,Automatic,7161.0,86488,12.077642787320206
954,954,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/09a0b176dd81408ba48c5fa1217f30be.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86375, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=481049322,8-Cylinder,JTJHY7AX8J4270567,Black,Automatic,,86375,
955,955,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86130, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476454887,8-Cylinder,JTJHY7AX3J4264417,Black,Automatic,,86130,
956,956,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/ee78bc1fe60942ecb92fa2cd93071de1.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86130, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=478637734,8-Cylinder,JTJHY7AX1J4266487,Parchment Leather With Linear ,Automatic,,86130,
957,957,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/images/2018/10/23/498/391/43632707714.498391720.IM1.MAIN.360x480_A.1000x750.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '8,500'}",LX 570,Used 2018 Lexus LX 570,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 86000, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498391720,8-Cylinder,JTJHY7AX8J4259701,Black,Automatic,8500.0,86000,10.117647058823529
958,958,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/17d7b906e6b142dd9af35ca5c4503149.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 85933, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496877621,8-Cylinder,JTJHY7AX9K4283734,,Automatic,,85933,
959,959,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/e96cb30e733d41d98c54098efe0eb088.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '5,712'}",LX 570,Certified 2018 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 85888, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2018,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500831548,8-Cylinder,JTJHY7AX5J4252172,Black Leather With Dark Brown ,Automatic,5712.0,85888,15.03641456582633
960,960,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/a0718988677f4b3dbc0810a910abb654.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 85382, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498300956,8-Cylinder,JTJHY7AX4K4285827,,Automatic,,85382,
